Date,Close,High,Low,Open,Volume,Market_Return
,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,
2023-03-23,3948.719970703125,4007.659912109375,3919.050048828125,3959.2099609375,4991600000,0.0029845287333754023
2023-03-24,3970.989990234375,3972.739990234375,3909.159912109375,3939.2099609375,4583970000,0.005639807253104534
2023-03-27,3977.530029296875,4003.830078125,3970.489990234375,3982.929931640625,4233540000,0.0016469543057482383
2023-03-28,3971.27001953125,3979.199951171875,3951.530029296875,3974.1298828125,4014600000,-0.0015738434957162095
2023-03-29,4027.81005859375,4030.590087890625,3999.530029296875,3999.530029296875,4145250000,0.014237268879836451
2023-03-30,4050.830078125,4057.85009765625,4032.10009765625,4046.739990234375,3930860000,0.005715269388667954
2023-03-31,4109.31005859375,4110.75,4056.179931640625,4056.179931640625,4525120000,0.014436542471763847
2023-04-03,4124.509765625,4127.66015625,4098.7900390625,4102.2001953125,4234700000,0.0036988464765423945
2023-04-04,4100.60009765625,4133.1298828125,4086.8701171875,4128.02978515625,4227800000,-0.005796972083329965
2023-04-05,4090.3798828125,4099.68994140625,4072.56005859375,4094.5,3968020000,-0.002492370531228194
2023-04-06,4105.02001953125,4107.31982421875,4069.840087890625,4081.14990234375,3486690000,0.0035791630944272956
2023-04-10,4109.10986328125,4109.5,4072.550048828125,4085.199951171875,3423650000,0.0009963029974375814
2023-04-11,4108.93994140625,4124.259765625,4102.60986328125,4110.2900390625,3665830000,-4.1352477946232646e-05
2023-04-12,4091.949951171875,4134.3701171875,4086.93994140625,4121.72021484375,3633120000,-0.004134884052006904
2023-04-13,4146.22021484375,4150.259765625,4099.39990234375,4100.0400390625,3596590000,0.01326268999363811
2023-04-14,4137.64013671875,4163.18994140625,4113.2001953125,4140.10986328125,3575690000,-0.0020693734728036706
2023-04-17,4151.31982421875,4151.72021484375,4123.18017578125,4137.169921875,3611180000,0.00330615690296554
2023-04-18,4154.8701171875,4169.47998046875,4140.35986328125,4164.259765625,3536640000,0.0008552202959737354
2023-04-19,4154.52001953125,4162.56982421875,4134.490234375,4139.330078125,3572560000,-8.42619976980652e-05
2023-04-20,4129.7900390625,4148.56982421875,4114.56982421875,4130.47998046875,3772080000,-0.00595254815297297
2023-04-21,4133.52001953125,4138.02001953125,4113.85986328125,4132.14013671875,3611750000,0.0009031888869577287
2023-04-24,4137.0400390625,4142.41015625,4117.77001953125,4132.06982421875,3290940000,0.0008515791660903549
2023-04-25,4071.6298828125,4126.43017578125,4071.3798828125,4126.43017578125,3978640000,-0.015810858882773227
2023-04-26,4055.989990234375,4089.669921875,4049.35009765625,4087.780029296875,3837030000,-0.003841187197329843
2023-04-27,4135.35009765625,4138.240234375,4075.2900390625,4075.2900390625,3750550000,0.01956614972249704
2023-04-28,4169.47998046875,4170.06005859375,4127.18017578125,4129.6298828125,4087800000,0.008253202753460531
2023-05-01,4167.8701171875,4186.919921875,4164.1201171875,4166.7900390625,3321370000,-0.0003861064902076494
2023-05-02,4119.580078125,4164.10009765625,4089.719970703125,4164.10009765625,4486130000,-0.011586262936400304
2023-05-03,4090.75,4148.2998046875,4088.860107421875,4122.25,4246510000,-0.006998305064656485
2023-05-04,4061.219970703125,4082.610107421875,4048.280029296875,4082.550048828125,4920090000,-0.007218732334382416
2023-05-05,4136.25,4147.02001953125,4084.72998046875,4084.72998046875,4186270000,0.018474751389515376
2023-05-08,4138.1201171875,4142.2998046875,4123.81005859375,4136.97998046875,3641640000,0.0004521286642489297
2023-05-09,4119.169921875,4130.35009765625,4116.64990234375,4124.25,3810140000,-0.004579421277258522
2023-05-10,4137.64013671875,4154.27978515625,4098.919921875,4143.740234375,4057160000,0.004483965263404999
2023-05-11,4130.6201171875,4132.7998046875,4109.2900390625,4132.240234375,3752900000,-0.0016966239932159066
2023-05-12,4124.080078125,4143.740234375,4099.1201171875,4138.5400390625,3533740000,-0.0015833068345566526
2023-05-15,4136.27978515625,4141.25,4110.27001953125,4126.64990234375,3562170000,0.0029581644391338813
2023-05-16,4109.89990234375,4135.5400390625,4109.85986328125,4127.9501953125,3654200000,-0.006377683373153031
2023-05-17,4158.77001953125,4164.669921875,4113.6201171875,4122.85009765625,4039080000,0.011890829058788244
2023-05-18,4198.0498046875,4202.2001953125,4153.5,4157.68017578125,3980500000,0.009445048649426635
2023-05-19,4191.97998046875,4212.91015625,4180.2001953125,4204.14990234375,4041900000,-0.0014458676054706077
2023-05-22,4192.6298828125,4209.22021484375,4179.68017578125,4190.77978515625,3728520000,0.0001550346964389604
2023-05-23,4145.580078125,4185.68017578125,4142.5400390625,4176.7998046875,4155320000,-0.011222026747550129
2023-05-24,4115.240234375,4132.9599609375,4103.97998046875,4132.9599609375,0,-0.007318600335353365
2023-05-25,4151.27978515625,4165.740234375,4129.72998046875,4155.7099609375,4147760000,0.008757581265902425
2023-05-26,4205.4501953125,4212.8701171875,4156.16015625,4156.16015625,3715460000,0.01304908677799732
2023-05-30,4205.52001953125,4231.10009765625,4192.18017578125,4226.7099609375,4228510000,1.660326849850513e-05
2023-05-31,4179.830078125,4195.43994140625,4166.14990234375,4190.740234375,5980670000,-0.006108624209833935
2023-06-01,4221.02001953125,4232.43017578125,4171.64013671875,4183.02978515625,4391860000,0.009854453563032717
2023-06-02,4282.3701171875,4290.669921875,4241.009765625,4241.009765625,4454200000,0.014534424705965554
2023-06-05,4273.7900390625,4299.27978515625,4266.81982421875,4282.990234375,3813290000,-0.0020035816359177394
2023-06-06,4283.85009765625,4288.330078125,4263.08984375,4271.33984375,3996560000,0.0023538963079141606
2023-06-07,4267.52001953125,4299.18994140625,4263.9599609375,4285.47021484375,4537800000,-0.0038120096998572883
2023-06-08,4293.93017578125,4298.009765625,4261.06982421875,4268.68994140625,3826740000,0.0061886426142414575
2023-06-09,4298.85986328125,4322.6201171875,4291.7001953125,4304.8798828125,3786510000,0.001148059539441082
2023-06-12,4338.93017578125,4340.1298828125,4304.3701171875,4308.31982421875,3945670000,0.009321148810237156
2023-06-13,4369.009765625,4375.3701171875,4349.31005859375,4352.60986328125,4275400000,0.006932489951473775
2023-06-14,4372.58984375,4391.81982421875,4337.85009765625,4366.2900390625,4252110000,0.0008194255259321714
2023-06-15,4425.83984375,4439.2001953125,4362.60009765625,4365.330078125,4176690000,0.01217813742034668
2023-06-16,4409.58984375,4448.47021484375,4407.43994140625,4440.9501953125,6848600000,-0.0036716195284263176
2023-06-20,4388.7099609375,4400.14990234375,4367.18994140625,4396.10986328125,4055790000,-0.0047351076976228645
2023-06-21,4365.68994140625,4386.22021484375,4360.14013671875,4380.009765625,3709330000,-0.005245281583003636
2023-06-22,4381.89013671875,4382.25,4351.81982421875,4355.39990234375,3511000000,0.003710798414438443
2023-06-23,4348.330078125,4366.5498046875,4341.33984375,4354.169921875,6053620000,-0.007658808766684566
2023-06-26,4328.81982421875,4362.06005859375,4328.080078125,4344.83984375,3415030000,-0.004486838293256468
2023-06-27,4378.41015625,4384.419921875,4335.0,4337.35986328125,3573500000,0.011455854954693034
2023-06-28,4376.85986328125,4390.35009765625,4360.22021484375,4367.47998046875,3739330000,-0.00035407668843834283
2023-06-29,4396.43994140625,4398.39013671875,4371.97021484375,4374.93994140625,3696660000,0.004473544672805918
2023-06-30,4450.3798828125,4458.47998046875,4422.43994140625,4422.43994140625,3923450000,0.012269004495714109
2023-07-03,4455.58984375,4456.4599609375,4442.2900390625,4450.47998046875,2034280000,0.0011706778016009611
2023-07-05,4446.81982421875,4454.06005859375,4436.60986328125,4442.0400390625,3482620000,-0.0019683184132291975
2023-07-06,4411.58984375,4422.6201171875,4385.0498046875,4422.6201171875,3682020000,-0.007922511336500904
2023-07-07,4398.9501953125,4440.39013671875,4397.39990234375,4404.5400390625,3630480000,-0.0028651005386203243
2023-07-10,4409.52978515625,4412.60009765625,4389.919921875,4394.22998046875,3429600000,0.002405026057131332
2023-07-11,4439.259765625,4443.64013671875,4408.4599609375,4415.5498046875,3624220000,0.0067422110558885695
2023-07-12,4472.16015625,4488.33984375,4463.22998046875,4467.68994140625,3920290000,0.007411233485312474
2023-07-13,4510.0400390625,4517.3798828125,4489.35986328125,4491.5,3839530000,0.008470153458069118
2023-07-14,4505.419921875,4527.759765625,4499.56005859375,4514.60986328125,3647450000,-0.0010244071333035398
2023-07-17,4522.7900390625,4532.85009765625,4504.89990234375,4508.85986328125,3538240000,0.0038553825145495324
2023-07-18,4554.97998046875,4562.2998046875,4514.58984375,4521.77978515625,4090010000,0.007117275205842377
2023-07-19,4565.72021484375,4578.43017578125,4557.47998046875,4563.8701171875,4115670000,0.002357910335732072
2023-07-20,4534.8701171875,4564.740234375,4527.56005859375,4554.3798828125,3761770000,-0.006756896218903741
2023-07-21,4536.33984375,4555.0,4535.7900390625,4550.16015625,3570190000,0.0003240945218980773
2023-07-24,4554.64013671875,4563.41015625,4541.2900390625,4543.39013671875,3856250000,0.004034153877153557
2023-07-25,4567.4599609375,4580.6201171875,4552.419921875,4555.18994140625,3812470000,0.002814673351556163
2023-07-26,4566.75,4582.47021484375,4547.580078125,4558.9599609375,3990290000,-0.00015543889679858758
2023-07-27,4537.41015625,4607.06982421875,4528.56005859375,4598.259765625,4553210000,-0.006424666064487883
2023-07-28,4582.22998046875,4590.16015625,4564.009765625,4565.75,3981010000,0.009877842794752345
2023-07-31,4588.9599609375,4594.22021484375,4573.14013671875,4584.81982421875,4503600000,0.0014687129405193122
2023-08-01,4576.72998046875,4584.6201171875,4567.52978515625,4578.830078125,4042370000,-0.002665087639215691
2023-08-02,4513.39013671875,4550.93017578125,4505.75,4550.93017578125,4270710000,-0.013839541336347905
2023-08-03,4501.89013671875,4519.490234375,4485.5400390625,4494.27001953125,4149120000,-0.0025479738404268204
2023-08-04,4478.02978515625,4540.33984375,4474.5498046875,4513.9599609375,4143310000,-0.005300074155050516
2023-08-07,4518.43994140625,4519.83984375,4491.14990234375,4491.580078125,3493920000,0.00902409277936278
2023-08-08,4499.3798828125,4503.31005859375,4464.39013671875,4498.02978515625,3884910000,-0.004218283044793103
2023-08-09,4467.7099609375,4502.43994140625,4461.330078125,4501.56982421875,3803100000,-0.007038730380597102
2023-08-10,4468.830078125,4527.3701171875,4457.919921875,4487.16015625,4504370000,0.00025071394456976925
2023-08-11,4464.0498046875,4476.22998046875,4443.97998046875,4450.68994140625,3753290000,-0.0010696923700230787
2023-08-14,4489.72021484375,4490.330078125,4453.43994140625,4458.1298828125,3896410000,0.005750475751703066
2023-08-15,4437.85986328125,4478.8701171875,4432.18994140625,4478.8701171875,3832250000,-0.011550909428841738
2023-08-16,4404.330078125,4449.9501953125,4403.5498046875,4433.7900390625,3753910000,-0.007555395210577687
2023-08-17,4370.35986328125,4421.169921875,4364.830078125,4416.31982421875,3943700000,-0.007712913029036983
2023-08-18,4369.7099609375,4381.81982421875,4335.31005859375,4344.8798828125,3940400000,-0.00014870682600087726
2023-08-21,4399.77001953125,4407.5498046875,4360.2998046875,4380.27978515625,3726850000,0.006879188518795987
2023-08-22,4387.5498046875,4418.58984375,4382.77001953125,4415.330078125,3522760000,-0.002777466728829614
2023-08-23,4436.009765625,4443.18017578125,4396.43994140625,4396.43994140625,3837270000,0.011044879965972587
2023-08-24,4376.31005859375,4458.2998046875,4375.5498046875,4455.16015625,3723470000,-0.013457974663146133
2023-08-25,4405.7099609375,4418.4599609375,4356.2900390625,4389.3798828125,3296180000,0.006717966037625089
2023-08-28,4433.31005859375,4439.56005859375,4414.97998046875,4426.02978515625,2957230000,0.006264619755036449
2023-08-29,4497.6298828125,4500.14013671875,4431.68017578125,4432.75,3354820000,0.01450830719454621
2023-08-30,4514.8701171875,4521.64990234375,4493.58984375,4500.33984375,3064110000,0.003833182103508026
2023-08-31,4507.66015625,4532.259765625,4507.39013671875,4517.009765625,3946360000,-0.0015969365120942491
2023-09-01,4515.77001953125,4541.25,4501.35009765625,4530.60009765625,3246260000,0.0017991292600010311
2023-09-05,4496.830078125,4514.2900390625,4496.009765625,4510.06005859375,3526250000,-0.004194177587506065
2023-09-06,4465.47998046875,4490.35009765625,4442.3798828125,4490.35009765625,3418850000,-0.006971599351452862
2023-09-07,4451.14013671875,4457.81005859375,4430.4599609375,4434.5498046875,3763760000,-0.0032112659361860363
2023-09-08,4457.490234375,4473.52978515625,4448.3798828125,4451.2998046875,3259290000,0.0014266227216406246
2023-09-11,4487.4599609375,4490.77001953125,4467.89013671875,4480.97998046875,3369920000,0.006723453106275201
2023-09-12,4461.89990234375,4487.10986328125,4456.830078125,4473.27001953125,3435740000,-0.005695885604828921
2023-09-13,4467.43994140625,4479.39013671875,4453.52001953125,4462.64990234375,3529430000,0.0012416323054647016
2023-09-14,4505.10009765625,4511.990234375,4478.68994140625,4487.77978515625,3648720000,0.00842991886716793
2023-09-15,4450.31982421875,4497.97998046875,4447.2099609375,4497.97998046875,6932230000,-0.012159612938677844
2023-09-18,4453.52978515625,4466.35986328125,4442.10986328125,4445.1298828125,3161230000,0.0007212876971294246
2023-09-19,4443.9501953125,4449.85009765625,4416.60986328125,4445.41015625,3614880000,-0.002151010615372817
2023-09-20,4402.2001953125,4461.02978515625,4401.3798828125,4452.81005859375,3308450000,-0.0093947947580596
2023-09-21,4330.0,4375.7001953125,4329.169921875,4374.35986328125,3662340000,-0.01640093410321941
2023-09-22,4320.06005859375,4357.39990234375,4316.490234375,4341.740234375,3349570000,-0.002295598477193961
2023-09-25,4337.43994140625,4338.509765625,4302.7001953125,4310.6201171875,3195650000,0.0040230650909416354
2023-09-26,4273.52978515625,4313.009765625,4265.97998046875,4312.8798828125,3472340000,-0.014734533990868215
2023-09-27,4274.509765625,4292.06982421875,4238.6298828125,4282.6298828125,3875880000,0.00022931406074522265
2023-09-28,4299.7001953125,4317.27001953125,4264.3798828125,4269.64990234375,3846230000,0.005893173970516585
2023-09-29,4288.0498046875,4333.14990234375,4274.85986328125,4328.18017578125,3865960000,-0.002709582086142026
2023-10-02,4288.39013671875,4300.580078125,4260.2099609375,4284.52001953125,3938660000,7.936755559079245e-05
2023-10-03,4229.4501953125,4281.14990234375,4216.4501953125,4269.75,3953830000,-0.013744071674259506
2023-10-04,4263.75,4268.5,4220.47998046875,4233.830078125,3777600000,0.008109754957160709
2023-10-05,4258.18994140625,4267.1298828125,4225.91015625,4259.31005859375,3581470000,-0.001304030159777203
2023-10-06,4308.5,4324.10009765625,4219.5498046875,4234.7900390625,3902030000,0.011814893014644445
2023-10-09,4335.66015625,4341.72998046875,4283.7900390625,4289.02001953125,3174630000,0.00630385429964031
2023-10-10,4358.240234375,4385.4599609375,4339.64013671875,4339.75,3520240000,0.005207990781392224
2023-10-11,4376.9501953125,4378.64013671875,4345.33984375,4366.58984375,3601660000,0.00429300817103373
2023-10-12,4349.60986328125,4385.85009765625,4325.43017578125,4380.93994140625,3713140000,-0.00624643434611849
2023-10-13,4327.77978515625,4377.10009765625,4311.97021484375,4360.490234375,3566560000,-0.005018858888767519
2023-10-16,4373.6298828125,4383.330078125,4342.3701171875,4342.3701171875,3409960000,0.01059436938392988
2023-10-17,4373.2001953125,4393.56982421875,4337.5400390625,4345.22998046875,3794850000,-9.824505308242415e-05
2023-10-18,4314.60009765625,4364.2001953125,4303.83984375,4357.35009765625,3686030000,-0.013399820506516447
2023-10-19,4278.0,4339.5400390625,4269.68994140625,4321.35986328125,3969730000,-0.008482848196321058
2023-10-20,4224.16015625,4276.56005859375,4223.02978515625,4273.85009765625,4004030000,-0.012585283719027562
2023-10-23,4217.0400390625,4255.83984375,4189.22021484375,4210.39990234375,3776100000,-0.0016855698941634634
2023-10-24,4247.68017578125,4259.3798828125,4219.43017578125,4235.7900390625,3821820000,0.007265792222727274
2023-10-25,4186.77001953125,4232.419921875,4181.419921875,4232.419921875,3869370000,-0.014339628627712542
2023-10-26,4137.22998046875,4183.60009765625,4127.89990234375,4175.990234375,4277640000,-0.011832519778109618
2023-10-27,4117.3701171875,4156.7001953125,4103.77978515625,4152.93017578125,4019500000,-0.004800280229768528
2023-10-30,4166.81982421875,4177.47021484375,4132.93994140625,4139.39013671875,3911140000,0.012010022325859904
2023-10-31,4193.7998046875,4195.5498046875,4153.1201171875,4171.330078125,4249470000,0.006474957307233353
2023-11-01,4237.85986328125,4245.64013671875,4197.740234375,4201.27001953125,4224900000,0.010505999486313922
2023-11-02,4317.77978515625,4319.72021484375,4268.259765625,4268.259765625,4669780000,0.01885855702012762
2023-11-03,4358.33984375,4373.6201171875,4334.22998046875,4334.22998046875,4570960000,0.009393730253031363
2023-11-06,4365.97998046875,4372.2099609375,4347.52978515625,4364.27001953125,3656340000,0.0017529924220356374
2023-11-07,4378.3798828125,4386.259765625,4355.41015625,4366.2099609375,3791230000,0.0028401189192852616
2023-11-08,4382.77978515625,4391.2001953125,4359.759765625,4384.3701171875,3729510000,0.0010049156221052513
2023-11-09,4347.35009765625,4393.39990234375,4343.93994140625,4391.41015625,3900780000,-0.008083839306732843
2023-11-10,4415.240234375,4418.02978515625,4353.33984375,4364.14990234375,3665080000,0.015616441094852496
2023-11-13,4411.5498046875,4421.759765625,4393.81982421875,4406.66015625,3326240000,-0.0008358389332403515
2023-11-14,4495.7001953125,4508.669921875,4458.97021484375,4458.97021484375,4700350000,0.019075017703661823
2023-11-15,4502.8798828125,4521.169921875,4495.31005859375,4505.2998046875,4347170000,0.0015970120755575135
2023-11-16,4508.240234375,4511.990234375,4487.830078125,4497.080078125,3964520000,0.0011904273935798848
2023-11-17,4514.02001953125,4520.1201171875,4499.66015625,4509.5498046875,3777240000,0.0012820490603360213
2023-11-20,4547.3798828125,4557.10986328125,4510.35986328125,4511.7001953125,3644790000,0.007390278097329839
2023-11-21,4538.18994140625,4542.14013671875,4525.509765625,4538.77001953125,3511080000,-0.0020209310950652926
2023-11-22,4556.6201171875,4568.43017578125,4545.0498046875,4553.0400390625,3042810000,0.00406112922094648
2023-11-24,4559.33984375,4560.31005859375,4552.7998046875,4555.83984375,1639500000,0.0005968736678840791
2023-11-27,4550.43017578125,4560.52001953125,4546.31982421875,4554.85986328125,3403990000,-0.001954157460090089
2023-11-28,4554.89013671875,4568.14013671875,4540.509765625,4545.5498046875,3586240000,0.0009801185306033133
2023-11-29,4550.580078125,4587.64013671875,4547.14990234375,4571.83984375,4418760000,-0.0009462486392383118
2023-11-30,4567.7998046875,4569.89013671875,4537.240234375,4554.8701171875,5399300000,0.0037840728581564065
2023-12-01,4594.6298828125,4599.39013671875,4554.7099609375,4559.43017578125,4397120000,0.005873742123607695
2023-12-04,4569.77978515625,4572.3701171875,4546.72021484375,4564.3701171875,4369910000,-0.005408509126972105
2023-12-05,4567.18017578125,4578.56005859375,4551.68017578125,4557.25,3909950000,-0.0005688697261614362
2023-12-06,4549.33984375,4590.740234375,4546.5,4586.22998046875,4245680000,-0.003906202808869552
2023-12-07,4585.58984375,4590.919921875,4565.22021484375,4568.83984375,3818880000,0.007968189065892917
2023-12-08,4604.3701171875,4609.22998046875,4574.06005859375,4576.2001953125,3707010000,0.00409549786994079
2023-12-11,4622.43994140625,4623.7099609375,4593.39013671875,4593.39013671875,3823210000,0.003924494286698943
2023-12-12,4643.7001953125,4643.93017578125,4608.08984375,4618.2998046875,3808380000,0.00459935752021523
2023-12-13,4707.08984375,4709.68994140625,4643.22998046875,4646.2001953125,5063650000,0.013650676351045998
2023-12-14,4719.5498046875,4738.56982421875,4694.33984375,4721.0400390625,6314040000,0.0026470624846992585
2023-12-15,4719.18994140625,4725.52978515625,4704.68994140625,4714.22998046875,8218980000,-7.62494933082003e-05
2023-12-18,4740.56005859375,4749.52001953125,4725.580078125,4725.580078125,4060340000,0.004528344366900416
2023-12-19,4768.3701171875,4768.68994140625,4743.72021484375,4743.72021484375,4026970000,0.005866407818910568
2023-12-20,4698.35009765625,4778.009765625,4697.81982421875,4764.72998046875,4201320000,-0.014684266911006771
2023-12-21,4746.75,4748.7099609375,4708.35009765625,4724.2900390625,3431180000,0.010301467821202559
2023-12-22,4754.6298828125,4772.93994140625,4736.77001953125,4753.919921875,3046770000,0.0016600585268868873
2023-12-26,4774.75,4784.72021484375,4758.4501953125,4758.85986328125,2513910000,0.0042316894655107795
2023-12-27,4781.580078125,4785.39013671875,4768.89990234375,4773.4501953125,2748450000,0.0014304577464787638
2023-12-28,4783.35009765625,4793.2998046875,4780.97998046875,4786.43994140625,2698860000,0.0003701746080437829
2023-12-29,4769.830078125,4788.43017578125,4751.990234375,4782.8798828125,3126060000,-0.0028264750133749628
2024-01-02,4742.830078125,4754.330078125,4722.669921875,4745.2001953125,3743050000,-0.005660579005492328
2024-01-03,4704.81005859375,4729.2900390625,4699.7099609375,4725.06982421875,3950760000,-0.008016314922730805
2024-01-04,4688.68017578125,4726.77978515625,4687.52978515625,4697.419921875,3715480000,-0.0034283812973570083
2024-01-05,4697.240234375,4721.490234375,4682.10986328125,4690.56982421875,3844370000,0.0018256861788026324
2024-01-08,4763.5400390625,4764.5400390625,4699.81982421875,4703.7001953125,3742320000,0.014114629309846638
2024-01-09,4756.5,4765.47021484375,4730.35009765625,4741.93017578125,3529960000,-0.0014779006799081618
2024-01-10,4783.4501953125,4790.7998046875,4756.2001953125,4759.93994140625,3498680000,0.00566597189372442
2024-01-11,4780.240234375,4798.5,4739.580078125,4792.1298828125,3759890000,-0.0006710555783868699
2024-01-12,4783.830078125,4802.39990234375,4768.97998046875,4791.18017578125,3486340000,0.0007509755941104146
2024-01-16,4765.97998046875,4782.33984375,4747.1201171875,4772.35009765625,4260550000,-0.0037313402367431525
2024-01-17,4739.2099609375,4744.22998046875,4714.81982421875,4739.1298828125,3928600000,-0.005616897183990499
2024-01-18,4780.93994140625,4785.7900390625,4740.56982421875,4760.10009765625,4019000000,0.008805260963896
2024-01-19,4839.81005859375,4842.06982421875,4785.8701171875,4796.27978515625,4287200000,0.012313502764936146
2024-01-22,4850.43017578125,4868.41015625,4844.0498046875,4853.419921875,4297610000,0.0021943252026270788
2024-01-23,4864.60009765625,4866.47998046875,4844.3701171875,4856.7998046875,3912800000,0.002921374261968035
2024-01-24,4868.5498046875,4903.68017578125,4865.93994140625,4888.56005859375,4330030000,0.0008119284117831249
2024-01-25,4894.16015625,4898.14990234375,4869.33984375,4886.66015625,4020430000,0.005260365527706368
2024-01-26,4890.97021484375,4906.68994140625,4881.47021484375,4888.91015625,3353400000,-0.0006517852510764532
2024-01-29,4927.93017578125,4929.31005859375,4887.39990234375,4892.9501953125,3525160000,0.007556774896180896
2024-01-30,4924.97021484375,4931.08984375,4916.27001953125,4925.89013671875,3836130000,-0.0006006499345398986
2024-01-31,4845.64990234375,4906.75,4845.14990234375,4899.18994140625,4696120000,-0.016105744611597972
2024-02-01,4906.18994140625,4906.97021484375,4853.52001953125,4861.10986328125,4386090000,0.012493688211609788
2024-02-02,4958.60986328125,4975.2900390625,4907.990234375,4916.06005859375,3974350000,0.01068444607751462
2024-02-05,4942.81005859375,4957.18994140625,4918.08984375,4957.18994140625,4023640000,-0.0031863375266721894
2024-02-06,4954.22998046875,4957.77001953125,4934.8798828125,4950.16015625,4440880000,0.0023104108269635937
2024-02-07,4995.06005859375,4999.89013671875,4969.0498046875,4973.0498046875,4895590000,0.008241457963390042
2024-02-08,4997.91015625,5000.39990234375,4987.08984375,4995.16015625,4341860000,0.0005705832608251526
2024-02-09,5026.60986328125,5030.06005859375,5000.33984375,5004.169921875,3912990000,0.0057423415255595245
2024-02-12,5021.83984375,5048.39013671875,5016.830078125,5026.830078125,3805740000,-0.0009489536011326738
2024-02-13,4953.169921875,4971.2998046875,4920.31005859375,4967.93994140625,4302190000,-0.013674255653625456
2024-02-14,5000.6201171875,5002.52001953125,4956.4501953125,4976.43994140625,3845600000,0.009579763275017639
2024-02-15,5029.72998046875,5032.72021484375,4999.43994140625,5003.14013671875,4137970000,0.005821250684729495
2024-02-16,5005.56982421875,5038.7001953125,4999.52001953125,5031.1298828125,3833270000,-0.0048034698371121065
2024-02-20,4975.509765625,4993.7099609375,4955.02001953125,4989.31982421875,4034880000,-0.006005322001165325
2024-02-21,4981.7998046875,4983.2099609375,4946.0,4963.02978515625,3788390000,0.001264199922982101
2024-02-22,5087.02978515625,5094.39013671875,5038.830078125,5038.830078125,4051710000,0.02112288421741404
2024-02-23,5088.7998046875,5111.06005859375,5081.4599609375,5100.919921875,3672790000,0.0003479475462115911
2024-02-26,5069.52978515625,5097.66015625,5068.91015625,5093.0,3683930000,-0.003786751350190576
2024-02-27,5078.18017578125,5080.68994140625,5057.2900390625,5074.60009765625,3925950000,0.0017063496993998672
2024-02-28,5069.759765625,5077.3701171875,5058.35009765625,5067.2001953125,3789370000,-0.001658155060430544
2024-02-29,5096.27001953125,5104.990234375,5061.89013671875,5085.35986328125,5219740000,0.005229094697149161
2024-03-01,5137.080078125,5140.330078125,5094.16015625,5098.509765625,4748110000,0.00800782894888763
2024-03-04,5130.9501953125,5149.669921875,5127.18017578125,5130.990234375,4758440000,-0.0011932620709189656
2024-03-05,5078.64990234375,5114.5400390625,5056.81982421875,5110.52001953125,4418410000,-0.010193100883444606
2024-03-06,5104.759765625,5127.97021484375,5092.22021484375,5108.02978515625,4559050000,0.005141103203274655
2024-03-07,5157.35986328125,5165.6201171875,5128.2099609375,5132.3798828125,4137980000,0.010304127925951478
2024-03-08,5123.68994140625,5189.259765625,5117.5,5164.4599609375,4208870000,-0.0065285190034379825
2024-03-11,5117.93994140625,5124.66015625,5091.14013671875,5111.9599609375,3896430000,-0.001122238087346461
2024-03-12,5175.27001953125,5179.8701171875,5114.47998046875,5134.2998046875,4080510000,0.011201787981366396
2024-03-13,5165.31005859375,5179.14013671875,5151.8798828125,5173.490234375,4282890000,-0.0019245297153407392
2024-03-14,5150.47998046875,5176.85009765625,5123.2998046875,5175.14013671875,4687970000,-0.0028710915621273925
2024-03-15,5117.08984375,5136.85986328125,5104.35009765625,5123.31005859375,7753670000,-0.006482917484461503
2024-03-18,5149.419921875,5175.60009765625,5145.47021484375,5154.77001953125,4036220000,0.006318059504952345
2024-03-19,5178.509765625,5180.31005859375,5131.58984375,5139.08984375,4031760000,0.0056491496501236416
2024-03-20,5224.6201171875,5226.18994140625,5171.5498046875,5181.68994140625,4064850000,0.008904173912846591
2024-03-21,5241.52978515625,5261.10009765625,5240.66015625,5253.43017578125,4207730000,0.0032365354015160275
2024-03-22,5234.18017578125,5246.08984375,5229.8701171875,5242.47998046875,3374700000,-0.0014021878490156903
2024-03-25,5218.18994140625,5229.08984375,5216.08984375,5219.52001953125,3331360000,-0.0030549644525015296
2024-03-26,5203.580078125,5235.16015625,5203.419921875,5228.85009765625,3871790000,-0.002799795225030266
2024-03-27,5248.490234375,5249.259765625,5213.919921875,5226.31005859375,3850500000,0.008630626525532925
2024-03-28,5254.35009765625,5264.85009765625,5245.81982421875,5248.02978515625,3998270000,0.0011164855071790214
2024-04-01,5243.77001953125,5263.9501953125,5229.2001953125,5257.97021484375,3325930000,-0.0020135845401164643
2024-04-02,5205.81005859375,5208.33984375,5184.0498046875,5204.2900390625,3886590000,-0.0072390590731691296
2024-04-03,5211.490234375,5228.75,5194.3701171875,5194.3701171875,3703250000,0.001091122364688113
2024-04-04,5147.2099609375,5256.58984375,5146.06005859375,5244.0498046875,4075680000,-0.012334336350379616
2024-04-05,5204.33984375,5222.18017578125,5157.2099609375,5158.9501953125,3386780000,0.011099194174331695
2024-04-08,5202.39013671875,5219.56982421875,5197.35009765625,5211.3701171875,3278180000,-0.00037463099831791524
2024-04-09,5209.91015625,5224.81005859375,5160.77978515625,5217.02978515625,3400680000,0.0014454931932483817
2024-04-10,5160.64013671875,5178.43017578125,5138.7001953125,5167.8798828125,3845930000,-0.009456980649108493
2024-04-11,5199.06005859375,5211.77978515625,5138.77001953125,5172.9501953125,3509380000,0.007444797710585593
